timestamp,x,y,z,vx,vy,vz,speed
5.8320,-1.9750,-2.9250,-0.0750,0.0097,-0.2196,-0.0181,0.2205
5.8320,-1.9250,-1.0250,-0.0750,-0.1633,-0.1266,-0.0010,0.2066
5.8320,-1.6250,1.2750,-0.0750,0.1142,-0.1682,0.0082,0.2035
5.8320,-1.9250,0.4750,-0.0750,-0.2312,0.0343,0.0065,0.2338
5.8320,-2.5250,0.7250,-0.0750,0.2350,-0.1234,0.0046,0.2655
6.8320,-0.3750,4.5750,0.0750,-0.0632,-0.0030,0.2240,0.2327
6.8320,0.9250,-0.7750,0.0750,-0.0096,-0.0081,-0.2368,0.2372
6.8320,-0.1250,-4.4250,0.0750,0.0612,-0.0058,0.3094,0.3155
6.8320,-0.6250,-4.4250,0.0750,0.0614,-0.0056,-0.2635,0.2706
6.8320,0.9250,2.6250,0.1750,0.0775,0.3109,-0.0043,0.3205
6.8320,0.9250,1.4750,0.1250,-0.0068,-0.0520,-0.3455,0.3494
6.8320,0.9250,1.2250,0.1250,-0.0066,-0.0415,-0.3045,0.3074
6.8320,0.9250,1.1250,0.1250,-0.0063,-0.0371,-0.2847,0.2872
6.8320,0.9250,1.0750,0.1250,-0.0063,-0.0337,-0.2695,0.2716
6.8320,0.9250,-2.4750,0.0250,-0.0582,-0.1163,0.1621,0.2078
6.8320,0.9250,-2.7750,0.0250,-0.0582,-0.1477,0.2892,0.3299
6.8320,0.9250,2.3250,0.1750,0.0763,0.2568,0.1034,0.2872
6.8320,0.9250,1.5750,0.1750,0.0114,0.0183,0.3251,0.3258
6.8320,0.9250,1.3750,0.1750,0.0004,-0.0359,-0.2564,0.2589
6.8320,0.9250,2.3250,0.2250,0.0111,0.0425,0.4016,0.4040
6.8320,0.9250,1.5750,0.2250,0.0148,0.0587,0.2030,0.2118
6.8320,0.9250,-2.2250,-0.0250,0.0592,0.2737,0.2588,0.3813
6.8320,0.9250,-2.4750,-0.0250,0.0626,0.2698,-0.1681,0.3240
6.8320,-0.7250,4.5750,0.3750,-0.2384,0.0109,0.0321,0.2408
6.8320,-0.3750,4.5750,0.3750,-0.2314,0.0105,0.3533,0.4224
6.8320,0.3250,4.5750,0.4250,-0.2034,-0.0049,-0.0604,0.2122
6.8320,0.4750,4.5750,0.4250,-0.2051,-0.0054,0.0611,0.2141
6.8320,0.6750,4.5750,0.4250,-0.2065,-0.0059,0.1833,0.2762
6.8320,-0.0250,4.5750,0.4250,-0.2277,0.0021,0.1217,0.2582
6.8320,0.9250,-1.6750,0.1250,-0.0677,0.1121,-0.1951,0.2350
6.8320,0.9250,2.3750,0.2750,0.0096,-0.0032,-0.2889,0.2891
6.8320,0.9250,-1.2750,0.1750,-0.0139,0.0187,-0.2626,0.2637
6.8320,0.9250,-1.8250,0.2250,-0.0032,-0.0170,0.2695,0.2701
6.8320,0.3750,-4.4250,0.1250,-0.0095,-0.0028,-0.2501,0.2503
6.8320,-1.3250,-4.4250,-0.0250,0.1455,-0.0197,0.2549,0.2942
6.8320,0.6750,4.5750,0.0250,-0.1159,0.0061,-0.3071,0.3283
6.8320,-0.6250,-4.4250,0.1750,0.0416,0.0065,0.2661,0.2694
6.8320,0.9250,1.3250,0.1250,0.0592,0.0442,-0.2155,0.2278
6.8320,0.7250,-4.4250,0.4250,0.2315,-0.0092,0.0055,0.2318
6.8320,-1.3250,-4.4250,0.1750,-0.0351,-0.0219,0.2355,0.2392
6.8320,0.9250,1.0250,0.1250,0.0110,0.0076,0.2672,0.2675
6.8320,0.9250,2.0750,0.0250,-0.0656,0.1192,-0.1854,0.2300
6.8320,0.9250,1.8750,0.0250,-0.0124,-0.0246,-0.3838,0.3848
6.8320,-0.6250,-4.4250,0.3750,0.1988,0.0135,-0.3141,0.3720
6.8320,-0.9750,-4.4250,0.3750,0.2074,0.0146,0.0008,0.2079
6.8320,0.9250,1.0250,0.0250,-0.0128,0.0061,-0.2173,0.2178
6.8320,-1.3250,-4.4250,0.4250,0.1933,0.0206,-0.1947,0.2751
6.8320,0.9250,1.7250,-0.0250,-0.0128,0.0312,-0.2404,0.2427
6.8320,0.9250,0.8750,0.0250,-0.0128,0.0027,-0.2122,0.2126
6.8320,0.9250,-3.1750,0.3750,-0.0136,0.2264,-0.0946,0.2457
6.8320,-0.4250,-4.4250,0.4750,0.0502,0.0045,-0.2172,0.2230
6.8320,-2.0750,-4.4250,0.4750,0.0130,0.0102,-0.3916,0.3920
6.8320,0.8750,-1.9750,0.2250,-0.0140,0.0462,-0.3071,0.3109
6.8320,0.2250,-4.4250,0.4250,0.2058,-0.0022,-0.0366,0.2091
6.8320,-0.2750,-4.4250,0.4250,0.2037,-0.0012,0.3166,0.3765
6.8320,-1.8750,-4.4250,0.4250,0.2129,0.0223,0.2486,0.3281
6.8320,-4.7750,1.5750,0.1750,0.0033,-0.0228,-0.2231,0.2243
6.8320,0.8750,-1.3750,0.1250,-0.0101,-0.0200,-0.3278,0.3286
6.8320,-0.2750,-4.4250,0.3250,0.1988,0.0059,-0.1106,0.2276
6.8320,-1.0750,4.5750,-0.0250,-0.1716,-0.0215,-0.3032,0.3491
6.8320,0.9250,2.6250,-0.0250,-0.0646,0.1918,0.0074,0.2025
6.8320,0.9250,1.9250,0.0250,0.0010,0.0343,-0.2082,0.2110
6.8320,-1.1250,-4.4250,0.2250,0.0905,0.0161,0.2065,0.2261
6.8320,0.1250,4.5750,0.1250,0.0100,-0.0066,-0.2854,0.2857
6.8320,-3.4250,3.8750,0.3750,0.0507,0.1039,-0.2657,0.2898
6.8320,0.8750,-1.9750,-0.0250,0.0054,-0.0396,-0.3390,0.3413
6.8320,-3.3250,4.0750,0.4250,-0.0912,-0.1936,-0.1002,0.2363
6.8320,0.9250,1.3250,0.1750,0.0128,0.0298,0.2585,0.2605
6.8320,-4.1250,2.6750,0.2750,0.0166,0.0271,-0.2505,0.2525
6.8320,0.9250,2.0750,0.2750,0.0150,0.0978,0.2088,0.2310
6.8320,0.9250,-0.7250,0.0750,0.0105,-0.0137,0.2342,0.2348
6.8320,0.9250,-1.3750,0.0250,0.0095,-0.0119,0.2880,0.2884
6.8320,0.9250,-1.4750,0.0250,0.0093,-0.0105,0.3010,0.3013
6.8320,-2.2750,4.5750,0.2250,0.1131,-0.0254,0.2253,0.2533
6.8320,0.5750,-4.4250,-0.0250,0.1692,0.0111,-0.1957,0.2590
6.8320,0.9250,-1.9750,0.2250,-0.0032,-0.0221,0.3017,0.3025
6.8320,-1.8750,-4.4250,0.1250,0.0050,-0.0291,0.3196,0.3210
6.8320,-0.1750,1.9750,-0.0750,-0.0062,-0.4120,0.0008,0.4121
6.8320,0.5250,1.9250,-0.0750,0.0695,0.3957,-0.0002,0.4017
6.8320,0.9250,-3.1250,0.3250,-0.0153,0.1256,-0.3946,0.4144
6.8320,0.5750,-4.4250,0.4250,0.2074,-0.0028,-0.2738,0.3435
6.8320,0.9250,-1.4750,0.1250,-0.0102,-0.0229,-0.3482,0.3491
6.8320,-7.0250,-4.4750,0.7250,0.1828,0.0390,0.2252,0.2926
6.8320,-0.7750,-4.4250,0.2250,0.0859,0.0156,-0.1860,0.2055
6.8320,-2.5250,-4.4250,0.3250,0.1738,0.0352,0.2836,0.3345
6.8320,-4.6750,1.7250,0.4750,-0.0128,-0.0303,-0.4149,0.4162
6.8320,-4.0250,2.8750,0.4750,-0.0213,-0.0483,-0.4024,0.4059
6.8320,-2.5250,-4.4250,0.1250,0.0009,-0.0289,-0.2996,0.3009
6.8320,-3.3250,4.0750,0.4750,-0.0875,-0.1766,-0.0755,0.2110
6.8320,-3.2250,-4.4250,0.0750,0.0428,-0.0339,-0.2550,0.2608
6.8320,-2.9250,4.5250,0.5250,-0.0935,0.0039,-0.3048,0.3188
6.8320,-1.8250,4.5750,0.4750,-0.0387,0.0077,0.4008,0.4028
6.8320,-1.4250,4.5750,0.4750,-0.0626,0.0061,0.2286,0.2371
6.8320,0.8750,1.7250,0.1750,0.0111,0.0215,0.3358,0.3367
6.8320,-2.4750,4.5750,0.5250,-0.0884,0.0039,-0.2143,0.2319
6.8320,-1.4750,4.5750,0.4750,-0.0724,0.0014,-0.2598,0.2697
6.8320,-3.7250,3.3750,0.3750,0.0460,0.0978,0.1731,0.2041
6.8320,-2.4750,4.5250,0.0750,-0.0505,-0.0378,-0.2521,0.2598
6.8320,-1.2750,4.5750,-0.0250,-0.1743,-0.0214,-0.1021,0.2032
6.8320,-4.9250,1.2250,-0.0250,-0.0141,-0.0588,0.1939,0.2031
6.8320,-8.3750,-1.1250,0.4750,0.0050,-0.0263,0.2404,0.2419
6.8320,-4.6750,1.7250,0.1250,-0.0067,-0.0270,0.2518,0.2533
6.8320,-4.0250,2.8750,0.0250,-0.0488,-0.0653,0.1880,0.2049
6.8320,0.7750,1.8250,-0.0750,-0.1642,-0.2965,-0.0003,0.3390
6.8320,-3.4750,-4.4750,0.5750,0.0355,0.0113,-0.2033,0.2067
6.8320,-4.3750,2.2250,0.2750,0.0154,0.0279,0.2665,0.2684
6.8320,-3.7250,3.3750,0.1750,-0.0019,0.0270,0.2439,0.2454
6.8320,-2.9250,4.5250,0.0750,-0.0515,-0.0374,0.2002,0.2101
6.8320,-4.0750,-4.4750,0.4750,0.2048,0.0454,0.1450,0.2550
6.8320,-3.4250,3.8750,0.5250,-0.0306,-0.0640,-0.1948,0.2073
6.8320,-0.7750,-1.7750,-0.0750,-0.0925,-0.2922,-0.0007,0.3065
6.8320,-3.5250,3.6750,-0.0250,-0.0826,-0.1039,-0.1750,0.2196
6.8320,-0.5750,4.5750,0.1250,-0.0071,-0.0123,-0.2252,0.2257
6.8320,-1.7250,0.8750,-0.0750,0.2856,-0.1620,0.0002,0.3284
6.8320,-1.4750,1.3250,-0.0750,-0.2884,0.1904,0.0063,0.3457
6.8320,-8.3750,1.0750,-0.0250,-0.0111,-0.0477,0.2018,0.2077
6.8320,-0.4750,1.9250,-0.0750,-0.1128,0.3026,0.0009,0.3230
6.8320,-5.1250,-4.4250,0.5750,0.1935,0.0446,0.0734,0.2117
6.8320,-1.9250,-0.6750,-0.0750,0.1976,0.0463,-0.0030,0.2030
6.8320,-1.9250,-0.1250,-0.0750,0.2225,0.0069,0.0020,0.2226
6.8320,-2.0250,0.3250,-0.0750,0.3301,-0.0808,0.0068,0.3399
6.8320,-1.6250,1.2750,-0.0750,0.1159,-0.1695,0.0082,0.2055
6.8320,-1.9250,0.4750,-0.0750,-0.2311,0.0343,0.0063,0.2337
6.8320,-2.5250,0.7250,-0.0750,0.2353,-0.1235,0.0044,0.2657
7.8320,-0.3750,4.5750,0.0750,-0.0632,-0.0030,0.2240,0.2327
7.8320,0.9250,-0.7750,0.0750,-0.0096,-0.0081,-0.2368,0.2372
7.8320,-0.1250,-4.4250,0.0750,0.0612,-0.0058,0.3094,0.3155
7.8320,-0.6250,-4.4250,0.0750,0.0614,-0.0056,-0.2635,0.2706
7.8320,0.9250,2.6250,0.1750,0.0775,0.3109,-0.0043,0.3205
7.8320,0.9250,1.4750,0.1250,-0.0068,-0.0520,-0.3455,0.3494
7.8320,0.9250,1.2250,0.1250,-0.0066,-0.0415,-0.3045,0.3074
7.8320,0.9250,1.1250,0.1250,-0.0064,-0.0371,-0.2847,0.2872
7.8320,0.9250,1.0750,0.1250,-0.0064,-0.0337,-0.2695,0.2716
7.8320,0.9250,-2.4750,0.0250,-0.0582,-0.1163,0.1621,0.2078
7.8320,0.9250,-2.7750,0.0250,-0.0582,-0.1477,0.2892,0.3299
7.8320,0.9250,2.3250,0.1750,0.0763,0.2568,0.1034,0.2872
7.8320,0.9250,1.5750,0.1750,0.0114,0.0183,0.3251,0.3258
7.8320,0.9250,1.3750,0.1750,0.0004,-0.0359,-0.2564,0.2589
7.8320,0.3250,4.5750,0.3750,-0.2198,-0.0064,-0.0782,0.2334
7.8320,0.9250,2.3250,0.2250,0.0111,0.0425,0.4016,0.4040
7.8320,0.9250,1.5750,0.2250,0.0148,0.0587,0.2030,0.2118
7.8320,0.9250,-2.2250,-0.0250,0.0601,0.2715,0.2587,0.3798
7.8320,0.9250,-2.4750,-0.0250,0.0636,0.2672,-0.1682,0.3221
7.8320,-0.7250,4.5750,0.3750,-0.2384,0.0109,0.0321,0.2408
7.8320,-0.3750,4.5750,0.3750,-0.2314,0.0105,0.3533,0.4224
7.8320,0.3250,4.5750,0.4250,-0.2034,-0.0049,-0.0604,0.2122
7.8320,0.4750,4.5750,0.4250,-0.2051,-0.0054,0.0611,0.2141
7.8320,0.6750,4.5750,0.4250,-0.2065,-0.0059,0.1833,0.2762
7.8320,0.8750,3.4250,0.3750,0.0162,0.2446,0.0523,0.2506
7.8320,0.9250,2.6750,0.3250,0.0120,0.0599,-0.2098,0.2186
7.8320,-0.3750,4.5750,0.4250,-0.2138,0.0081,0.2672,0.3423
7.8320,-0.0250,4.5750,0.4250,-0.2277,0.0021,0.1217,0.2582
7.8320,-0.2750,-1.9250,-0.0750,-0.0127,-0.3527,0.0008,0.3529
7.8320,0.9250,-1.6750,0.1250,-0.0677,0.1121,-0.1951,0.2350
7.8320,0.9250,2.3750,0.2750,0.0096,-0.0032,-0.2889,0.2891
7.8320,0.9250,-1.2750,0.1750,-0.0139,0.0187,-0.2626,0.2637
7.8320,0.9250,-1.8250,0.2250,-0.0032,-0.0170,0.2695,0.2701
7.8320,0.3750,-4.4250,0.1250,-0.0095,-0.0028,-0.2501,0.2503
7.8320,-1.3250,-4.4250,-0.0250,0.1456,-0.0197,0.2549,0.2942
7.8320,0.6750,4.5750,0.0250,-0.1159,0.0061,-0.3071,0.3283
7.8320,-0.6250,-4.4250,0.1750,0.0416,0.0065,0.2661,0.2694
7.8320,0.9250,1.3250,0.1250,0.0592,0.0442,-0.2155,0.2278
7.8320,0.7250,-4.4250,0.4250,0.2315,-0.0092,0.0055,0.2318
7.8320,-1.3250,-4.4250,0.1750,-0.0351,-0.0219,0.2355,0.2392
7.8320,0.9250,1.0250,0.1250,0.0111,0.0076,0.2672,0.2675
7.8320,0.9250,2.0750,0.0250,-0.0656,0.1192,-0.1854,0.2300
7.8320,0.9250,1.8750,0.0250,-0.0124,-0.0246,-0.3838,0.3848
7.8320,-0.6250,-4.4250,0.3750,0.1988,0.0135,-0.3141,0.3720
7.8320,-0.9750,-4.4250,0.3750,0.2074,0.0146,0.0008,0.2079
7.8320,0.9250,1.0250,0.0250,-0.0128,0.0061,-0.2173,0.2178
7.8320,-1.3250,-4.4250,0.4250,0.1933,0.0206,-0.1947,0.2751
7.8320,0.9250,1.7250,-0.0250,-0.0128,0.0312,-0.2404,0.2427
7.8320,0.9250,0.8750,0.0250,-0.0128,0.0027,-0.2122,0.2126
7.8320,0.9250,-3.1750,0.3750,-0.0136,0.2264,-0.0946,0.2457
7.8320,-0.4250,-4.4250,0.4750,0.0502,0.0045,-0.2172,0.2230
7.8320,-2.0750,-4.4250,0.4750,0.0130,0.0102,-0.3916,0.3919
7.8320,0.8750,-1.9750,0.2250,-0.0140,0.0462,-0.3071,0.3109
7.8320,0.2250,-4.4250,0.4250,0.2058,-0.0022,-0.0366,0.2091
7.8320,-0.2750,-4.4250,0.4250,0.2037,-0.0012,0.3166,0.3765
7.8320,-1.8750,-4.4250,0.4250,0.2129,0.0223,0.2486,0.3281
7.8320,-4.7750,1.5750,0.1750,0.0033,-0.0228,-0.2231,0.2243
7.8320,0.8750,-1.3750,0.1250,-0.0101,-0.0200,-0.3278,0.3286
7.8320,-0.2750,-4.4250,0.3250,0.1988,0.0059,-0.1106,0.2276
7.8320,-1.0750,4.5750,-0.0250,-0.1716,-0.0215,-0.3032,0.3491
7.8320,0.9250,2.6250,-0.0250,-0.0646,0.1918,0.0074,0.2025
7.8320,0.9250,1.9250,0.0250,0.0010,0.0343,-0.2082,0.2110
7.8320,-1.1250,-4.4250,0.2250,0.0905,0.0161,0.2065,0.2261
7.8320,0.1250,4.5750,0.1250,0.0100,-0.0066,-0.2854,0.2857
7.8320,0.9250,-1.0250,0.0250,0.0122,-0.0001,0.2230,0.2233
7.8320,-3.4250,3.8750,0.3750,0.0507,0.1039,-0.2657,0.2898
7.8320,0.8750,-1.9750,-0.0250,0.0054,-0.0396,-0.3390,0.3413
7.8320,-3.3250,4.0750,0.4250,-0.0912,-0.1936,-0.1002,0.2363
7.8320,-1.2750,4.5750,0.4250,-0.2465,0.0159,0.0812,0.2600
7.8320,-1.0750,4.5750,0.4250,-0.2403,0.0159,0.2265,0.3306
7.8320,0.9250,1.3250,0.1750,0.0128,0.0298,0.2585,0.2605
7.8320,0.9250,-1.0750,0.0250,0.0120,0.0018,0.2291,0.2294
7.8320,-0.7250,4.5750,0.4250,-0.2201,0.0084,0.0253,0.2217
7.8320,0.9250,-1.7750,-0.0250,0.0115,0.0253,0.2595,0.2609
7.8320,-4.1250,2.6750,0.2750,0.0166,0.0271,-0.2505,0.2525
7.8320,-0.2250,4.5750,0.4750,-0.0572,-0.0027,-0.2385,0.2453
7.8320,0.9250,2.0750,0.2750,0.0150,0.0978,0.2088,0.2310
7.8320,0.9250,3.0250,0.3750,0.0171,0.1968,0.0695,0.2094
7.8320,0.9250,-0.7250,0.0750,0.0109,-0.0140,0.2342,0.2349
7.8320,0.9250,-1.3750,0.0250,0.0102,-0.0129,0.2880,0.2884
7.8320,0.9250,-1.4750,0.0250,0.0100,-0.0117,0.3010,0.3014
7.8320,-2.2750,4.5750,0.2250,0.1131,-0.0254,0.2253,0.2533
7.8320,0.9250,-1.9750,0.0250,0.0075,-0.0443,0.3970,0.3995
7.8320,0.5750,-4.4250,-0.0250,0.1692,0.0111,-0.1957,0.2590
7.8320,0.9250,-1.9750,0.2250,-0.0032,-0.0221,0.3017,0.3025
7.8320,-1.8750,-4.4250,0.1250,0.0050,-0.0291,0.3196,0.3210
7.8320,-0.1750,1.9750,-0.0750,-0.0062,-0.4120,0.0008,0.4121
7.8320,0.5250,1.9250,-0.0750,0.0695,0.3957,-0.0002,0.4018
7.8320,0.9250,-3.1250,0.3250,-0.0153,0.1256,-0.3946,0.4144
7.8320,0.5750,-4.4250,0.4250,0.2074,-0.0028,-0.2738,0.3435
7.8320,0.9250,-1.4750,0.1250,-0.0102,-0.0229,-0.3482,0.3491
7.8320,-7.0250,-4.4750,0.7250,0.1827,0.0389,0.2252,0.2926
7.8320,-0.7750,-4.4250,0.2250,0.0859,0.0156,-0.1860,0.2055
7.8320,-2.5250,-4.4250,0.3250,0.1738,0.0352,0.2836,0.3345
7.8320,-4.6750,1.7250,0.4750,-0.0128,-0.0303,-0.4149,0.4162
7.8320,-4.0250,2.8750,0.4750,-0.0213,-0.0483,-0.4024,0.4059
7.8320,-2.5250,-4.4250,0.1250,0.0009,-0.0289,-0.2996,0.3009
7.8320,-3.3250,4.0750,0.4750,-0.0876,-0.1765,-0.0755,0.2110
7.8320,-3.2250,-4.4250,0.0750,0.0428,-0.0339,-0.2550,0.2608
7.8320,-2.9250,4.5250,0.5250,-0.0935,0.0039,-0.3048,0.3188
7.8320,-1.8250,4.5750,0.4750,-0.0387,0.0077,0.4008,0.4028
7.8320,-1.4250,4.5750,0.4750,-0.0626,0.0061,0.2286,0.2371
7.8320,0.8750,1.7250,0.1750,0.0110,0.0215,0.3358,0.3367
7.8320,-2.4750,4.5750,0.5250,-0.0884,0.0039,-0.2143,0.2319
7.8320,-1.4750,4.5750,0.4750,-0.0724,0.0015,-0.2598,0.2697
7.8320,-3.7250,3.3750,0.3750,0.0460,0.0978,0.1731,0.2041
7.8320,0.0250,-2.0750,-0.0750,0.1028,0.3236,-0.0047,0.3396
7.8320,-0.2750,-2.6250,-0.0750,0.1931,0.1859,-0.0209,0.2689
7.8320,-2.4750,4.5250,0.0750,-0.0505,-0.0378,-0.2521,0.2598
7.8320,-1.2750,4.5750,-0.0250,-0.1743,-0.0214,-0.1021,0.2032
7.8320,-4.9250,1.2250,-0.0250,-0.0141,-0.0588,0.1939,0.2031
7.8320,-8.3750,-3.2750,0.3250,-0.0194,0.0182,-0.2186,0.2202
7.8320,-8.3750,-1.1250,0.4750,0.0050,-0.0263,0.2404,0.2419
7.8320,-4.6750,1.7250,0.1250,-0.0067,-0.0270,0.2518,0.2533
7.8320,-4.0250,2.8750,0.0250,-0.0488,-0.0653,0.1880,0.2049
7.8320,0.7750,1.8250,-0.0750,-0.1642,-0.2965,-0.0003,0.3389
7.8320,-3.4750,-4.4750,0.5750,0.0355,0.0113,-0.2033,0.2066
7.8320,-4.3750,2.2250,0.2750,0.0154,0.0279,0.2665,0.2684
7.8320,-3.7250,3.3750,0.1750,-0.0019,0.0270,0.2439,0.2454
7.8320,-2.9250,4.5250,0.0750,-0.0515,-0.0375,0.2002,0.2101
7.8320,-4.0750,-4.4750,0.4750,0.2047,0.0454,0.1451,0.2550
7.8320,-3.4250,3.8750,0.5250,-0.0306,-0.0640,-0.1947,0.2073
7.8320,-0.7750,-1.7750,-0.0750,-0.0926,-0.2922,-0.0007,0.3065
7.8320,-3.5250,3.6750,-0.0250,-0.0826,-0.1039,-0.1750,0.2196
7.8320,-0.5750,4.5750,0.1250,-0.0071,-0.0123,-0.2252,0.2257
7.8320,-1.7250,0.8750,-0.0750,0.2857,-0.1620,0.0002,0.3284
7.8320,-1.4750,1.3250,-0.0750,-0.2885,0.1904,0.0063,0.3457
7.8320,-8.3750,1.0750,-0.0250,-0.0111,-0.0477,0.2018,0.2077
7.8320,-0.4750,1.9250,-0.0750,-0.1128,0.3026,0.0009,0.3230
7.8320,-5.1250,-4.4250,0.5750,0.1935,0.0446,0.0734,0.2117
7.8320,-0.7250,-2.0750,-0.0750,0.0041,-0.3375,-0.0055,0.3376
7.8320,-1.9250,-0.6750,-0.0750,0.1976,0.0463,-0.0030,0.2030
7.8320,-1.9250,-0.1250,-0.0750,0.2225,0.0069,0.0020,0.2226
7.8320,-2.0250,0.3250,-0.0750,0.3301,-0.0808,0.0068,0.3399
7.8320,-1.9750,-2.9250,-0.0750,0.0135,-0.2141,-0.0179,0.2153
7.8320,-1.6250,1.2750,-0.0750,0.1159,-0.1695,0.0082,0.2055
7.8320,-1.9250,0.4750,-0.0750,-0.2311,0.0343,0.0063,0.2337
7.8320,-2.5250,0.7250,-0.0750,0.2353,-0.1235,0.0044,0.2657
8.8320,-1.0750,4.5750,0.0750,-0.0601,-0.0216,-0.2999,0.3066
8.8320,0.9250,1.7250,0.0750,-0.0095,-0.0487,-0.3864,0.3895
8.8320,0.9250,1.5750,0.0750,-0.0095,-0.0447,-0.3683,0.3711
8.8320,0.9250,-0.7750,0.0750,-0.0096,-0.0081,-0.2368,0.2372
8.8320,0.9250,-0.9250,0.0750,-0.0063,-0.0166,-0.2543,0.2549
8.8320,-0.1250,-4.4250,0.0750,0.0612,-0.0058,0.3094,0.3155
8.8320,-0.6250,-4.4250,0.0750,0.0614,-0.0056,-0.2635,0.2706
8.8320,-1.3250,-4.4250,0.0750,0.0542,-0.0214,0.2512,0.2579
8.8320,-2.9250,4.5250,0.1750,0.0722,-0.0333,0.1856,0.2019
8.8320,-0.3750,4.5750,0.1750,-0.0457,0.0033,-0.2263,0.2309
8.8320,0.9250,2.6250,0.1750,0.0775,0.3109,-0.0043,0.3205
8.8320,0.9250,2.0750,0.1250,0.0710,0.1415,-0.1381,0.2101
8.8320,0.9250,1.4750,0.1250,-0.0068,-0.0520,-0.3455,0.3494
8.8320,0.9250,1.2250,0.1250,-0.0066,-0.0415,-0.3045,0.3074
8.8320,0.9250,1.1250,0.1250,-0.0064,-0.0371,-0.2847,0.2872
8.8320,0.9250,1.0750,0.1250,-0.0064,-0.0337,-0.2695,0.2716
8.8320,-4.1250,2.6750,0.1750,-0.0011,-0.0029,-0.2847,0.2847
8.8320,0.9250,2.3250,0.1750,0.0763,0.2568,0.1034,0.2872
8.8320,0.9250,1.5750,0.1750,0.0114,0.0183,0.3251,0.3258
8.8320,0.9250,1.3750,0.1750,0.0004,-0.0359,-0.2564,0.2589
8.8320,0.3250,4.5750,0.3750,-0.2198,-0.0064,-0.0782,0.2334
8.8320,0.9250,2.3250,0.2250,0.0111,0.0425,0.4016,0.4040
8.8320,0.9250,2.1250,0.2250,0.0044,-0.0485,-0.3413,0.3447
8.8320,0.9250,1.9250,0.2250,0.0042,-0.0390,-0.3040,0.3065
8.8320,0.9250,1.5750,0.2250,0.0148,0.0587,0.2030,0.2118
8.8320,0.9250,-2.2250,-0.0250,0.0601,0.2715,0.2587,0.3798
8.8320,0.9250,-2.4750,-0.0250,0.0636,0.2672,-0.1682,0.3221
8.8320,-0.7250,4.5750,0.3750,-0.2384,0.0109,0.0321,0.2408
8.8320,-0.3750,4.5750,0.3750,-0.2314,0.0105,0.3533,0.4224
8.8320,0.3250,4.5750,0.4250,-0.2034,-0.0049,-0.0604,0.2122
8.8320,0.4750,4.5750,0.4250,-0.2051,-0.0054,0.0611,0.2141
8.8320,0.6750,4.5750,0.4250,-0.2065,-0.0059,0.1833,0.2762
8.8320,0.8750,3.4250,0.3750,0.0162,0.2446,0.0523,0.2506
8.8320,0.9250,2.6750,0.3250,0.0120,0.0599,-0.2098,0.2186
8.8320,-0.3750,4.5750,0.4250,-0.2138,0.0081,0.2672,0.3423
8.8320,-0.0250,4.5750,0.4250,-0.2277,0.0021,0.1217,0.2582
8.8320,-0.2750,-1.9250,-0.0750,-0.0127,-0.3522,0.0008,0.3524
8.8320,0.9250,-1.0250,0.1250,-0.0117,-0.0024,-0.2655,0.2658
8.8320,0.9250,-1.0750,0.1250,-0.0119,-0.0022,-0.2776,0.2778
8.8320,0.9250,-1.3750,0.1250,0.0046,-0.0557,0.3261,0.3309
8.8320,0.9250,-1.5250,0.1250,0.0048,-0.0634,0.3514,0.3571
8.8320,0.9250,-1.6750,0.1250,-0.0677,0.1121,-0.1951,0.2350
8.8320,0.9250,2.3750,0.2750,0.0096,-0.0032,-0.2889,0.2891
8.8320,0.9250,-1.6750,0.1750,-0.0124,0.0010,-0.3409,0.3411
8.8320,0.9250,-2.2250,0.1750,-0.0655,0.2993,0.0562,0.3115
8.8320,0.9250,1.6250,0.2250,0.0043,-0.0256,-0.2421,0.2435
8.8320,0.9250,-1.8250,0.2250,-0.0032,-0.0170,0.2695,0.2701
8.8320,-1.3250,-4.4250,-0.0250,0.1456,-0.0197,0.2549,0.2942
8.8320,-0.0250,4.5750,-0.0250,-0.1706,-0.0031,-0.1689,0.2401
8.8320,0.9250,1.3250,0.1250,0.0592,0.0442,-0.2155,0.2278
8.8320,-1.3250,-4.4250,0.1750,-0.0351,-0.0219,0.2355,0.2392
8.8320,0.9250,1.0250,0.1250,0.0111,0.0077,0.2672,0.2675
8.8320,0.9250,1.8750,0.0250,-0.0124,-0.0246,-0.3838,0.3848
8.8320,-0.4750,-4.4250,0.4250,0.0456,-0.0050,0.4518,0.4541
8.8320,-0.6250,-4.4250,0.3750,0.1989,0.0137,-0.3141,0.3720
8.8320,-0.9750,-4.4250,0.3750,0.2075,0.0148,0.0007,0.2080
8.8320,0.9250,2.0750,-0.0250,-0.0122,0.0198,-0.3419,0.3427
8.8320,0.9250,1.3250,0.0250,-0.0121,-0.0018,-0.2814,0.2817
8.8320,-0.6250,-4.4250,0.4250,0.1842,0.0105,-0.2389,0.3018
8.8320,0.9250,1.0250,0.0250,-0.0128,0.0061,-0.2173,0.2178
8.8320,-1.3250,-4.4250,0.4250,0.1933,0.0207,-0.1947,0.2752
8.8320,0.9250,1.7250,-0.0250,-0.0128,0.0312,-0.2404,0.2427
8.8320,0.9250,0.8750,0.0250,-0.0128,0.0027,-0.2122,0.2126
8.8320,0.9250,-3.1750,0.3750,-0.0136,0.2264,-0.0946,0.2457
8.8320,0.9250,-3.7250,0.4250,-0.0102,0.2613,0.1172,0.2866
